consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
420840,51,Not an Intersection,Daylight,Rain,9,Minor Arterial,0,,0.0,47,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,0,0,0,0,999,1,Disabling Damage,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),Towed Due to Disabling Damage,0,2,18,1
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,56,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,9,Passenger of a Motor Vehicle In-Transport,Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),0.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,50,1,Disabling Damage,Large Van – Includes Van-Based Buses,Towed Due to Disabling Damage,1,1,12,12
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,12,Passenger of a Motor Vehicle In-Transport,Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),0.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,13,Passenger of a Motor Vehicle In-Transport,Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),0.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420841,49,Not an Intersection,Daylight,Clear,7,Minor Arterial,0,1.0,0.0,8,Passenger of a Motor Vehicle In-Transport,Other Passenger in Enclosed Passenger or Cargo Area (Since 2009),0.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420842,15,Four-Way Intersection,Daylight,Clear,17,Minor Arterial,0,2.0,1.0,77,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,35,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
420842,15,Four-Way Intersection,Daylight,Clear,17,Minor Arterial,0,2.0,1.0,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,1,0,0,15,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,6,1,12,12
420842,15,Four-Way Intersection,Daylight,Clear,17,Minor Arterial,0,2.0,1.0,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,35,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
420843,91,Four-Way Intersection,Daylight,Clear,12,Principal Arterial – Other,0,0.0,0.0,46,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
420843,91,Four-Way Intersection,Daylight,Clear,12,Principal Arterial – Other,0,0.0,0.0,25,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Functional Damage,"Cab Chassis-Based (Includes Light Stake, Light Dump, Light Tow, Rescue
Vehicles)",Towed Not Due to Disabling Damage,6,1,12,12
420844,73,Four-Way Intersection,Daylight,Clear,14,Local,0,,1.0,19,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,999,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,2,1,12,12
420844,73,Four-Way Intersection,Daylight,Clear,14,Local,0,,1.0,41,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,999,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
420845,101,Not an Intersection,Daylight,Clear,14,Interstate,0,0.0,0.0,29,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,0,0,0,0,50,0,Disabling Damage,Large Van – Includes Van-Based Buses,Towed Due to Disabling Damage,1,1,12,12
420845,101,Not an Intersection,Daylight,Clear,14,Interstate,0,0.0,0.0,22,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,0,0,0,0,50,0,Disabling Damage,Large Van – Includes Van-Based Buses,Towed Due to Disabling Damage,1,1,12,12
420845,101,Not an Intersection,Daylight,Clear,14,Interstate,0,0.0,0.0,55,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,2,0,Functional Damage,"Single-Unit Straight Truck or Cab-Chassis (GVWR > 26,000 lbs) (Since 2011)",Not Towed,1,1,12,12
420846,125,Not an Intersection,Daylight,Clear,15,Major Collector,0,1.0,0.0,55,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,999,0,Minor Damage,Standard Pickup,Not Towed,8,1,12,12
420846,125,Not an Intersection,Daylight,Clear,15,Major Collector,0,1.0,0.0,63,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,8,1,12,12
420846,125,Not an Intersection,Daylight,Clear,15,Major Collector,0,1.0,0.0,67,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,999,0,Minor Damage,Standard Pickup,Not Towed,8,1,12,12
420847,75,Not an Intersection,Dark – Lighted,Clear,22,Local,0,,,29,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,0,0,0,0,999,0,Functional Damage,4-Door Sedan/Hardtop,Not Towed,0,1,8,8
420848,1,Not an Intersection,Daylight,Clear,8,Principal Arterial – Other,0,0.0,0.0,29,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,0,0,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,1,1,12,12
420848,1,Not an Intersection,Daylight,Clear,8,Principal Arterial – Other,0,0.0,0.0,50,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Disabling Damage,School Bus,Towed Due to Disabling Damage,1,1,12,12
420849,95,Not an Intersection,Dark – Lighted,Rain,21,Local,0,,,17,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,999,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,2,8,8
420849,95,Not an Intersection,Dark – Lighted,Rain,21,Local,0,,,17,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,999,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,2,8,8
420849,95,Not an Intersection,Dark – Lighted,Rain,21,Local,0,,,18,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,1.00,0,0,0,0,0,0,999,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,2,8,8
420849,95,Not an Intersection,Dark – Lighted,Rain,21,Local,0,,,17,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,0,0,0,0,999,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,2,8,8
420849,95,Not an Intersection,Dark – Lighted,Rain,21,Local,0,,,17,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,1.00,0,0,0,0,0,0,999,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,2,8,8
420850,95,Not an Intersection,Dusk,Clear,16,Minor Arterial,0,,,23,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,40,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420850,95,Not an Intersection,Dusk,Clear,16,Minor Arterial,0,,,36,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,1,1,1,0,0,50,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
420851,45,Four-Way Intersection,Daylight,Clear,13,Principal Arterial – Other,0,0.0,0.0,79,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,10,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
420851,45,Four-Way Intersection,Daylight,Clear,13,Principal Arterial – Other,0,0.0,0.0,41,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,40,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,6,1,12,12
420851,45,Four-Way Intersection,Daylight,Clear,13,Principal Arterial – Other,0,0.0,0.0,2,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,0.50,0,0,0,0,0,0,40,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,6,1,12,12
420851,45,Four-Way Intersection,Daylight,Clear,13,Principal Arterial – Other,0,0.0,0.0,79,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,0,0,0,0,10,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
420852,133,Not an Intersection,Dawn,Clear,7,Minor Arterial,0,,,56,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,55,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420852,133,Not an Intersection,Dawn,Clear,7,Minor Arterial,0,,,20,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,1,1,0,0,0,60,0,Disabling Damage,Station Wagon (Excluding Van and Truck-Based),Towed Due to Disabling Damage,2,1,12,12
420853,93,Not an Intersection,Daylight,Clear,14,Minor Arterial,0,,,40,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,6,1,12,12
420853,93,Not an Intersection,Daylight,Clear,14,Minor Arterial,0,,,59,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,10,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,6,0,12,12
420853,93,Not an Intersection,Daylight,Clear,14,Minor Arterial,0,,,38,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,10,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,6,0,12,12
420854,7,Not an Intersection,Dark – Lighted,Clear,5,Principal Arterial – Other,0,1.0,0.0,32,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,0,0,0,0,50,0,Minor Damage,Standard Pickup,Towed Not Due to Disabling Damage,0,1,9,9
420855,91,Not an Intersection,Dark – Not Lighted,Clear,19,Minor Arterial,0,1.0,0.0,24,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,0,0,0,0,0,0,999,0,Functional Damage,4-Door Sedan/Hardtop,Not Towed,0,1,8,8
420855,91,Not an Intersection,Dark – Not Lighted,Clear,19,Minor Arterial,0,1.0,0.0,30,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,0,0,0,0,999,0,Functional Damage,4-Door Sedan/Hardtop,Not Towed,0,1,8,8
420856,9,Not an Intersection,Dark – Not Lighted,Clear,20,Major Collector,0,,,18,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,999,0,Disabling Damage,Station Wagon (Excluding Van and Truck-Based),Towed Due to Disabling Damage,2,1,12,12
420856,9,Not an Intersection,Dark – Not Lighted,Clear,20,Major Collector,0,,,53,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
420857,83,Not an Intersection,Daylight,Clear,17,Principal Arterial – Other,0,,,41,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,1,0,0,75,1,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420857,83,Not an Intersection,Daylight,Clear,17,Principal Arterial – Other,0,,,44,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,55,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420858,79,Not an Intersection,Daylight,Clear,16,Major Collector,0,,0.0,59,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,0,0,0,999,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
420858,79,Not an Intersection,Daylight,Clear,16,Major Collector,0,,0.0,8,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,1.00,0,0,0,0,0,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420858,79,Not an Intersection,Daylight,Clear,16,Major Collector,0,,0.0,30,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,1,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
420859,133,Not an Intersection,Daylight,Clear,8,Minor Arterial,0,1.0,0.0,45,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,0,0,0,0,45,1,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,6,2,12,12
420859,133,Not an Intersection,Daylight,Clear,8,Minor Arterial,0,1.0,0.0,43,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,1,0,45,1,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,6,2,12,12
420859,133,Not an Intersection,Daylight,Clear,8,Minor Arterial,0,1.0,0.0,58,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,2,12,12
420860,69,Not an Intersection,Dark – Lighted,Clear,4,Interstate,0,,,40,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,1,1,0,55,1,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,1,1,12,12
420860,69,Not an Intersection,Dark – Lighted,Clear,4,Interstate,0,,,63,Passenger of a Motor Vehicle In-Transport,Sleeper Section of Cab (Truck),0.00,0,0,0,0,0,0,45,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Not Towed,1,1,12,12
420860,69,Not an Intersection,Dark – Lighted,Clear,4,Interstate,0,,,23,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Minor Damage,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",Not Towed,1,1,12,12
420861,55,Not an Intersection,Daylight,Clear,10,Major Collector,0,,0.0,84,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,0,0,0,0,5,0,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,6,1,12,12
420861,55,Not an Intersection,Daylight,Clear,10,Major Collector,0,,0.0,20,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,60,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
420862,69,Not an Intersection,Dark – Lighted,Clear,3,Interstate,0,,,31,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,1,0,0,55,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,2,1,12,12
420862,69,Not an Intersection,Dark – Lighted,Clear,3,Interstate,0,,,55,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,1,0,55,0,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,2,1,12,12
420863,127,Not an Intersection,Dawn,Clear,6,Unknown,0,,0.0,58,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,1,0,0,0,999,1,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,2,34,42
420864,95,Not an Intersection,Dark – Not Lighted,Clear,21,Unknown,0,,,84,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,1,1,0,0,0,25,0,Disabling Damage,5-Door/4-Door Hatchback,Towed Due to Disabling Damage,0,8,16,12
420864,95,Not an Intersection,Dark – Not Lighted,Clear,21,Unknown,0,,,46,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,35,0,Functional Damage,Standard Pickup,Not Towed,0,8,16,12
420864,95,Not an Intersection,Dark – Not Lighted,Clear,21,Unknown,0,,,46,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,35,0,Functional Damage,Standard Pickup,Not Towed,0,8,16,12
420864,95,Not an Intersection,Dark – Not Lighted,Clear,21,Unknown,0,,,14,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,1.00,0,0,0,0,0,0,35,0,Functional Damage,Standard Pickup,Not Towed,0,8,16,12
420864,95,Not an Intersection,Dark – Not Lighted,Clear,21,Unknown,0,,,82,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,1,1,0,0,0,25,0,Disabling Damage,5-Door/4-Door Hatchback,Towed Due to Disabling Damage,0,8,16,12
420865,77,Not an Intersection,Dark – Not Lighted,Clear,22,Principal Arterial – Other,0,,,18,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,42,42
420866,15,Not an Intersection,Daylight,Clear,17,Minor Arterial,0,1.0,0.0,34,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,1,0,0,55,1,Functional Damage,Motorcycle,Towed Not Due to Disabling Damage,0,1,24,24
420867,17,T-Intersection,Daylight,Clear,17,Principal Arterial – Other,0,,,85,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,1,0,0,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
420867,17,T-Intersection,Daylight,Clear,17,Principal Arterial – Other,0,,,83,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
420867,17,T-Intersection,Daylight,Clear,17,Principal Arterial – Other,0,,,27,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,999,0,Disabling Damage,3-Door/2-Door Hatchback,Towed Due to Disabling Damage,6,1,12,12
420868,107,Not an Intersection,Dark – Not Lighted,Clear,17,Local,0,,,81,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,1,1,0,0,0,75,1,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,24,1
420868,107,Not an Intersection,Dark – Not Lighted,Clear,17,Local,0,,,77,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,1,1,0,0,0,75,1,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,24,1
420869,103,Not an Intersection,Daylight,Clear,15,Local,0,1.0,0.0,58,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,0,1,0,0,0,70,1,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,42,42
420869,103,Not an Intersection,Daylight,Clear,15,Local,0,1.0,0.0,38,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,1,0,1,0,0,0,70,1,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,42,42
420869,103,Not an Intersection,Daylight,Clear,15,Local,0,1.0,0.0,46,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,0.50,1,0,1,0,0,0,70,1,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,42,42
